alpha,beta,gamma,n_a,n_ok,n_capped,n_timeout,timeout_frac,timeout_warning,mean_fitness,std_fitness,mean_mei,std_mei,mean_ncf,std_ncf,mean_dissipation,std_dissipation,pareto_front
0.3,0.6,0.2,350.0,100,2,0,0.0,False,0.45221042,0.37935102,0.11267202,0.13158758,0.03764963,0.10819848,5.21526472,3.61051177,False
0.3,0.6,0.2,500.0,100,2,0,0.0,False,0.34588204,0.29997006,0.12623013,0.13515719,0.05304459,0.11013582,5.26269399,3.61408349,False
0.3,0.6,0.2,750.0,100,1,0,0.0,False,0.28499328,0.2481513,0.12883918,0.13080957,0.06915073,0.11188276,5.14369399,3.28277719,False
0.3,0.6,0.2,1000.0,100,0,0,0.0,False,0.25350633,0.226602,0.13493599,0.1316406,0.07918808,0.11320953,5.22468109,3.31470598,False
0.3,0.7,-0.2,200.0,90,46,10,0.1,True,1.01277426,0.7613601,0.02184635,0.03238257,0.00106124,0.00092837,5.21068441,3.00652721,True
0.3,0.7,-0.2,350.0,100,47,0,0.0,False,1.01675716,0.73588336,0.02321235,0.02982028,0.00182609,0.00371389,5.36100135,2.88125552,False
0.3,0.7,-0.2,500.0,100,41,0,0.0,False,1.01556275,0.70757302,0.02419005,0.02647791,0.00305853,0.00890699,5.3079886,2.8334278,False
0.3,0.7,-0.2,750.0,100,31,0,0.0,False,0.89128778,0.65080934,0.03082716,0.0345618,0.00558104,0.01411304,5.34672062,2.85714901,False
0.3,0.7,-0.2,1000.0,98,24,2,0.02,False,0.7499516,0.59926682,0.0359723,0.03841154,0.0092882,0.01771038,5.31400093,2.87340448,False
0.3,0.7,-0.1,200.0,97,58,3,0.03,False,1.02087115,0.62915062,0.02576488,0.03027271,0.00154715,0.0013541,5.71384076,2.7616546,False
0.3,0.7,-0.1,350.0,98,54,2,0.02,False,1.0533707,0.67651252,0.02723385,0.03443311,0.00219199,0.00372098,5.69093473,2.74046792,False
0.3,0.7,-0.1,500.0,100,50,0,0.0,False,1.05185884,0.66415598,0.02698354,0.030868,0.00338787,0.00745463,5.64210588,2.66625132,False
0.3,0.7,-0.1,750.0,100,40,0,0.0,False,0.94846298,0.6142631,0.03049429,0.03359361,0.00590842,0.01416655,5.62754051,2.65128317,False
0.3,0.7,-0.1,1000.0,100,34,0,0.0,False,0.85894285,0.58743422,0.03417071,0.03611212,0.00888904,0.0173989,5.62023685,2.6441475,False
0.3,0.7,0.0,200.0,98,55,2,0.02,False,0.95550862,0.64872519,0.02655622,0.03985732,0.00132193,0.00125037,5.59487315,2.94841184,False
0.3,0.7,0.0,350.0,99,50,1,0.01,False,0.98689952,0.66659075,0.02786109,0.03889617,0.00159214,0.00182975,5.56810023,2.89773257,False
0.3,0.7,0.0,500.0,100,50,0,0.0,False,1.0132716,0.68722303,0.02763832,0.03423205,0.00240101,0.00400245,5.50354942,2.81604053,False
0.3,0.7,0.0,750.0,100,41,0,0.0,False,0.93329435,0.6683881,0.02983204,0.03303529,0.00484698,0.00827156,5.44436107,2.7728411,False
0.3,0.7,0.0,1000.0,100,33,0,0.0,False,0.8093145,0.59968408,0.03311874,0.03524739,0.00825961,0.0133582,5.43041439,2.75786913,False
0.3,0.7,0.1,200.0,98,56,2,0.02,False,1.02734692,0.6523562,0.02859101,0.04622324,0.00159103,0.00188356,5.67074857,2.84597613,False
0.3,0.7,0.1,350.0,100,48,0,0.0,False,1.03976569,0.64970833,0.02783863,0.03101575,0.00247045,0.0051503,5.60237448,2.72803435,False
0.3,0.7,0.1,500.0,100,45,0,0.0,False,1.06086095,0.72849041,0.03008601,0.03562312,0.00366202,0.00831308,5.57464877,2.71160446,False
0.3,0.7,0.1,750.0,99,38,1,0.01,False,0.95631188,0.65818695,0.0327603,0.03694556,0.00638284,0.01282325,5.51107342,2.68503524,False
0.3,0.7,0.1,1000.0,100,33,0,0.0,False,0.84525553,0.60094419,0.03559776,0.03748896,0.00979038,0.01615291,5.50191998,2.65619276,False
0.3,0.7,0.2,200.0,91,48,9,0.09,True,1.02072288,0.68192103,0.02593354,0.03347992,0.00239996,0.00834427,5.48142851,2.83228844,False
0.3,0.7,0.2,350.0,100,49,0,0.0,False,1.10865651,0.73864035,0.02767722,0.03804935,0.00274013,0.00810889,5.59615017,2.72836998,False
0.3,0.7,0.2,500.0,97,45,3,0.03,False,1.02993153,0.67768052,0.03000129,0.03839474,0.00372988,0.0092017,5.53517466,2.75459854,False
0.3,0.7,0.2,750.0,100,42,0,0.0,False,0.99457812,0.68089858,0.03306413,0.04033571,0.00608556,0.01281704,5.55678812,2.70241808,False
0.3,0.7,0.2,1000.0,100,34,0,0.0,False,0.85556297,0.61578185,0.03593417,0.04072203,0.0097844,0.01688015,5.5289284,2.67665922,False
0.3,0.8,-0.2,200.0,86,64,14,0.14,True,1.71478678,1.12668464,0.00966756,0.00678801,0.00087914,0.00069484,5.27615573,2.62297082,True
0.3,0.8,-0.2,350.0,95,72,5,0.05,False,1.87235962,1.11010752,0.00855144,0.00522905,0.0011752,0.00087094,5.37750756,2.51015367,True
0.3,0.8,-0.2,500.0,91,68,9,0.09,True,1.93056654,1.16821187,0.00799431,0.00550768,0.00134324,0.00094546,5.29658392,2.53625508,True
0.3,0.8,-0.2,750.0,99,75,1,0.01,False,1.8595636,1.07166892,0.00829436,0.00589662,0.00200983,0.00131473,5.40832735,2.45990213,False
0.3,0.8,-0.2,1000.0,93,69,7,0.07,True,1.73860883,1.00773193,0.00819741,0.00623123,0.00252073,0.0017219,5.32644164,2.51636393,False
0.3,0.8,-0.1,200.0,99,78,1,0.01,False,1.77445817,1.01100709,0.01043954,0.00609179,0.00108257,0.0008549,5.59311445,2.401928,False
0.3,0.8,-0.1,350.0,95,73,5,0.05,False,2.04810751,1.16027783,0.00848764,0.00512276,0.00112379,0.00075554,5.48649169,2.41070598,True
0.3,0.8,-0.1,500.0,100,78,0,0.0,False,2.0444103,1.12461699,0.00838187,0.00493196,0.00141465,0.00089119,5.54267968,2.36179171,False
0.3,0.8,-0.1,750.0,100,78,0,0.0,False,1.97874633,1.04468008,0.00802349,0.00470201,0.00195709,0.00110569,5.53182863,2.35620699,False
0.3,0.8,-0.1,1000.0,100,78,0,0.0,False,1.86954368,0.96972642,0.00823849,0.00478175,0.0025901,0.00135082,5.53466026,2.357555,False
0.3,0.8,0.0,200.0,98,84,2,0.02,False,1.83635456,0.93182045,0.0114206,0.0058412,0.00121035,0.0008536,5.90747117,2.14241694,False
0.3,0.8,0.0,350.0,97,83,3,0.03,False,2.08810669,1.00818608,0.00947848,0.00473957,0.00126708,0.00083275,5.83803609,2.12556352,False
0.3,0.8,0.0,500.0,100,86,0,0.0,False,2.15600421,0.96812717,0.00862208,0.00393543,0.0015183,0.00089166,5.84074741,2.0881838,True
0.3,0.8,0.0,750.0,100,85,0,0.0,False,2.08637741,0.91928124,0.00833438,0.00383005,0.00202933,0.00103472,5.83341808,2.08504462,False
